"@timestamp","_id","_index","_score",env,"env.keyword",level,"level.keyword",message,"message.keyword","metadata.env","metadata.env.keyword","metadata.hostname","metadata.hostname.keyword","metadata.method","metadata.method.keyword","metadata.remoteAddress","metadata.remoteAddress.keyword","metadata.requestId","metadata.requestId.keyword","metadata.responseTime","metadata.service","metadata.service.keyword","metadata.statusCode","metadata.timestamp","metadata.url","metadata.url.keyword",service,"service.keyword"
"Nov 21, 2025 @ 11:54:45.967",t8kWpZoBKNps3ga0Mfcz,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5u","req-5u","1,602.002","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:45.967","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:45.363",uMkWpZoBKNps3ga0Mfcz,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5v","req-5v","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:45.362","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:44.366",tckWpZoBKNps3ga0KfdU,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5u","req-5u","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:44.365","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:36.133",tMkWpZoBKNps3ga0CvdM,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5t","req-5t","769.901","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:36.132","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:35.363",s8kWpZoBKNps3ga0BvdX,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5t","req-5t","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:35.362","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:35.129",sskWpZoBKNps3ga0Bfc7,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5s","req-5s","766.646","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:35.128","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:34.362",sMkWpZoBKNps3ga0Avdz,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5s","req-5s","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:34.362","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:34.060",sckWpZoBKNps3ga0Avdz,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5r","req-5r","697.556","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:34.060","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:33.362","rskVpZoBKNps3ga0_vd-","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5r","req-5r","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:33.362","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:33.331","r8kVpZoBKNps3ga0_vd-","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5q","req-5q","919.542","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:33.331","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:32.412","rckVpZoBKNps3ga0_fdf","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5q","req-5q","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:32.411","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:32.409","rMkVpZoBKNps3ga0-vec","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5p","req-5p","1,571.322","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:32.409","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:30.838",qckVpZoBKNps3ga09feE,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5p","req-5p","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:30.837","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:30.836",qskVpZoBKNps3ga09feE,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5o","req-5o","1,469.454","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:30.836","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:30.836",q8kVpZoBKNps3ga09feE,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5n","req-5n","1,472.901","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:30.836","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:29.367",pskVpZoBKNps3ga07vfW,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5o","req-5o","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:29.367","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:29.365",p8kVpZoBKNps3ga07vfW,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5m","req-5m","1,260.849","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:29.365","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:29.363",qMkVpZoBKNps3ga07vfW,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5n","req-5n","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:29.363","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:28.752",ockVpZoBKNps3ga07feo,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5l","req-5l","765.307","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:28.751","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:28.104",oskVpZoBKNps3ga07feo,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5m","req-5m","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:28.104","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:28.103",o8kVpZoBKNps3ga07feo,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5k","req-5k","739.216","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:28.102","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:27.986",pMkVpZoBKNps3ga07feo,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5l","req-5l","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:27.986","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:27.985",pckVpZoBKNps3ga07feo,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5j","req-5j","848.009","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:27.984","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:27.363","nskVpZoBKNps3ga05vf-","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5k","req-5k","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:27.363","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:27.136","n8kVpZoBKNps3ga05vf-","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5j","req-5j","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:27.136","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:27.135","oMkVpZoBKNps3ga05vf-","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5i","req-5i","761.311","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:27.135","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:26.374",nckVpZoBKNps3ga05ffQ,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5i","req-5i","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:26.373","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:25.130","nMkVpZoBKNps3ga03_cn","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5h","req-5h","767.393","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:25.130","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:24.363",mskVpZoBKNps3ga03ff3,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5h","req-5h","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:24.363","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:24.156",m8kVpZoBKNps3ga03ff3,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5g","req-5g","792.135","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:24.156","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:23.364","mMkVpZoBKNps3ga01_dN","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5g","req-5g","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:23.363","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:23.113","mckVpZoBKNps3ga01_dN","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5f","req-5f","1,750.68","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:23.112","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:21.742",lckVpZoBKNps3ga01vcf,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5d","req-5d","2,638.626","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:21.742","/api/admin/entity-scope","/api/admin/entity-scope","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:21.741",lskVpZoBKNps3ga01vcf,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5c","req-5c","2,683.832","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:21.741","/api/admin/entity-scope","/api/admin/entity-scope","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:21.739",l8kVpZoBKNps3ga01vcf,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5e","req-5e","2,621.878","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:54:21.739","/api/admin/entity-scope","/api/admin/entity-scope","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:21.362","lMkVpZoBKNps3ga0z_d0","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5f","req-5f","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:21.362","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:19.117",kskVpZoBKNps3ga0xve2,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5e","req-5e","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:19.117","/api/admin/entity-scope","/api/admin/entity-scope","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:19.103",k8kVpZoBKNps3ga0xve2,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5d","req-5d","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:19.103","/api/admin/entity-scope","/api/admin/entity-scope","wrapper-backend","wrapper-backend","-","-","-","-","-"
"Nov 21, 2025 @ 11:54:19.057",kckVpZoBKNps3ga0xvd1,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5c","req-5c","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:54:19.057","/api/admin/entity-scope","/api/admin/entity-scope","wrapper-backend","wrapper-backend","-","-","-","-","-"
