"@timestamp","_id","_index","_score",env,"env.keyword",level,"level.keyword",message,"message.keyword","metadata.env","metadata.env.keyword","metadata.environment","metadata.environment.keyword","metadata.host","metadata.host.keyword","metadata.hostname","metadata.hostname.keyword","metadata.method","metadata.method.keyword","metadata.port","metadata.remoteAddress","metadata.remoteAddress.keyword","metadata.requestId","metadata.requestId.keyword","metadata.responseTime","metadata.service","metadata.service.keyword","metadata.statusCode","metadata.timestamp","metadata.url","metadata.url.keyword",service,"service.keyword"
"Nov 21, 2025 @ 11:37:28.353",HckGpZoBKNps3ga0WvZ3,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-b","req-b","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:28.353","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:28.350",HskGpZoBKNps3ga0WvZ3,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-5","req-5","1,994.932","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:28.348","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:26.851",H8kGpZoBKNps3ga0WvZ3,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-a","req-a","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:26.850","/api/api/subscriptions/current","/api/api/subscriptions/current","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:26.846",IMkGpZoBKNps3ga0WvZ3,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-9","req-9","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:26.846","/api/credits/current","/api/credits/current","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:26.845",IckGpZoBKNps3ga0WvZ3,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-8","req-8","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:26.844","/api/admin/entity-scope","/api/admin/entity-scope","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:26.842",IskGpZoBKNps3ga0WvZ3,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-7","req-7","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:26.841","/api/onboarding/status","/api/onboarding/status","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:26.836",I8kGpZoBKNps3ga0WvZ3,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-6","req-6","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:26.836","/api/admin/auth-status","/api/admin/auth-status","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:26.353",HMkGpZoBKNps3ga0Uvaa,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-5","req-5","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:26.353","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:16.783","G8kGpZoBKNps3ga0L_aI","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-4","req-4","1,434.719","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:16.782","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:15.348","GskGpZoBKNps3ga0J_aj","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-4","req-4","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:15.347","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:05.152",GckGpZoBKNps3ga0APaW,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-3","req-3","1,804.04","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:05.151","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:03.348","GMkFpZoBKNps3ga0-Pa8","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-3","req-3","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:03.347","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:52.521",FskFpZoBKNps3ga0zvZp,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-2","req-2","2,174.129","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:36:52.521","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:50.347",FckFpZoBKNps3ga0xfbz,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-2","req-2","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:50.347","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:39.415","FMkFpZoBKNps3ga0m_Y6","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-1","req-1","6,065.249","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:36:39.414","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:33.349","E8kFpZoBKNps3ga0h_Zi","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-1","req-1","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:33.349","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:32.307","EskFpZoBKNps3ga0f_aC","app-logs-2025.11.21","-",development,development,info,info,"Server started successfully","Server started successfully",development,development,development,development,"0.0.0.0","0.0.0.0","-","-","-","-","3,000","-","-","-","-","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:32.306","-","-","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:30.392","EMkFpZoBKNps3ga0e_Yc","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-3","req-3","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:30.392","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:30.389","EckFpZoBKNps3ga0e_Yc","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-2","req-2","1,246.173","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:36:30.388","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:29.142",D8kFpZoBKNps3ga0dvb7,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-2","req-2","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:29.142","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:29.136","DskFpZoBKNps3ga0c_YU","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-1","req-1","2,754.136","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:36:29.135","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:26.382",DckFpZoBKNps3ga0aPal,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-1","req-1","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:26.381","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:24.106","DMkFpZoBKNps3ga0X_Z7","app-logs-2025.11.21","-",development,development,info,info,"Server started successfully","Server started successfully",development,development,development,development,"0.0.0.0","0.0.0.0","-","-","-","-","3,000","-","-","-","-","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:24.104","-","-","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:19.346",C8kFpZoBKNps3ga0TPbr,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-1","req-1","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:19.346","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:12.039",CskFpZoBKNps3ga0MPZQ,"app-logs-2025.11.21","-",development,development,info,info,"Server started successfully","Server started successfully",development,development,development,development,"0.0.0.0","0.0.0.0","-","-","-","-","3,000","-","-","-","-","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:12.037","-","-","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:10.320",CckFpZoBKNps3ga0Kfaa,"app-logs-2025.11.21","-",development,development,info,info,"Server started successfully","Server started successfully",development,development,development,development,"0.0.0.0","0.0.0.0","-","-","-","-","3,000","-","-","-","-","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:10.318","-","-","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:07.350",CMkFpZoBKNps3ga0HvYa,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-1","req-1","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:07.350","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:36:05.363",B8kFpZoBKNps3ga0FvY8,"app-logs-2025.11.21","-",development,development,info,info,"Server started successfully","Server started successfully",development,development,development,development,"0.0.0.0","0.0.0.0","-","-","-","-","3,000","-","-","-","-","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:36:05.362","-","-","wrapper-backend","wrapper-backend"
